facid,facname,fac_type_code,city,county_name,capacity,latitude,longitude,zip,license_status_description
30000028,MISSION CARMICHAEL HEALTHCARE CENTER,SNF,CARMICHAEL,SACRAMENTO,135,38.630925,-121.354353,95608,ACTIVE
30000037,METHODIST HOSPITAL OF SACRAMENTO,GACH,SACRAMENTO,SACRAMENTO,158,38.463381,-121.416183,95823,ACTIVE
30000046,WINDSOR EL CAMINO CARE CENTER,SNF,CARMICHAEL,SACRAMENTO,178,38.611062,-121.3269975,95608,ACTIVE
30000047,WESTERN SLOPE HEALTH CENTER,SNF,PLACERVILLE,EL DORADO,99,38.722491,-120.789999,95667,ACTIVE
30000050,MAIN WEST POSTACUTE CARE,SNF,TURLOCK,STANISLAUS,99,37.492227,-120.8585655,95380,ACTIVE
30000053,MANZANITA HEALTHCARE CENTER,SNF,CARMICHAEL,SACRAMENTO,99,38.663964,-121.3269615,95608,ACTIVE
30000060,FOLSOM CARE CENTER,SNF,FOLSOM,SACRAMENTO,99,38.679282,-121.168251,95630,ACTIVE
30000063,GOLD COUNTRY HEALTH CENTER,SNF,PLACERVILLE,EL DORADO,68,38.70711,-120.828438,95667,ACTIVE
30000066,CERES POSTACUTE CARE,SNF,CERES,STANISLAUS,46,37.604196,-120.966975,95307,ACTIVE
30000067,SACRAMENTO POST-ACUTE,SNF,SACRAMENTO,SACRAMENTO,99,38.662884,-121.341969,95841,ACTIVE
30000071,FAIR OAKS HEALTHCARE CENTER,SNF,FAIR OAKS,SACRAMENTO,149,38.657241,-121.263516,95628,ACTIVE
30000074,KIT CARSON NURSING & REHABILITATION CENTER,SNF,JACKSON,AMADOR,199,38.353428,-120.7672605,95642,ACTIVE
30000076,RIVER POINTE POST-ACUTE,SNF,CARMICHAEL,SACRAMENTO,112,38.611422,-121.3295175,95608,ACTIVE
30000079,OAKDALE NURSING AND REHABILITATION CENTER,SNF,OAKDALE,STANISLAUS,115,37.759212,-120.8603205,95361,ACTIVE
30000085,THE PINES AT PLACERVILLE HEALTHCARE CENTER,SNF,PLACERVILLE,EL DORADO,99,38.725533,-120.7927305,95667,ACTIVE
30000088,RIVERBANK POST-ACUTE,SNF,RIVERBANK,STANISLAUS,99,37.737324,-120.948255,95367,ACTIVE
30000090,ROSEVILLE CARE CENTER,SNF,ROSEVILLE,PLACER,210,38.730132,-121.274541,95661,ACTIVE
30000096,SAN LUIS CARE CENTER,SNF,NEWMAN,STANISLAUS,71,37.3221,-121.0247595,95360,ACTIVE
30000105,WHITNEY OAKS CARE CENTER,SNF,CARMICHAEL,SACRAMENTO,126,38.629179,-121.3466355,95608,ACTIVE
30000108,SUTTER AMADOR HOSPITAL,GACH,JACKSON,AMADOR,52,38.35071,-120.764691,95642,ACTIVE
30000109,SUTTER AUBURN FAITH HOSPITAL,GACH,AUBURN,PLACER,64,38.94444,-121.100445,95602,ACTIVE
30000113,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,GACH,SACRAMENTO,SACRAMENTO,653,38.555181,-121.4566785,95817,ACTIVE
30000114,BARTON MEMORIAL HOSPITAL,GACH,SOUTH LAKE TAHOE,EL DORADO,63,38.911599,-119.9975895,96150,ACTIVE
30000117,DAMERON HOSPITAL,GACH,STOCKTON,SAN JOAQUIN,202,37.961748,-121.3010235,95203,ACTIVE
30000118,DOCTORS HOSPITAL OF MANTECA,GACH,MANTECA,SAN JOAQUIN,73,37.80153,-121.1972895,95336,ACTIVE
30000120,MARK TWAIN MEDICAL CENTER,GACH,SAN ANDREAS,CALAVERAS,25,38.190204,-120.670002,95249,ACTIVE
30000121,MARSHALL MEDICAL CENTER,GACH,PLACERVILLE,EL DORADO,111,38.724588,-120.7911915,95667,ACTIVE
30000122,DOCTORS MEDICAL CENTER,GACH,MODESTO,STANISLAUS,394,37.665198,-120.99735,95350,ACTIVE
30000123,MEMORIAL MEDICAL CENTER,GACH,MODESTO,STANISLAUS,419,37.668762,-120.9746565,95355,ACTIVE
30000124,MERCY GENERAL HOSPITAL,GACH,SACRAMENTO,SACRAMENTO,313,38.570526,-121.4521695,95819,ACTIVE
30000125,EMANUEL MEDICAL CENTER,GACH,TURLOCK,STANISLAUS,209,37.511172,-120.8383335,95382,ACTIVE
30000127,MERCY SAN JUAN MEDICAL CENTER,GACH,CARMICHAEL,SACRAMENTO,384,38.669562,-121.31379,95608,ACTIVE
30000129,CENTRAL VALLEY SPECIALTY HOSPITAL,GACH,MODESTO,STANISLAUS,96,37.64349,-120.990735,95354,ACTIVE
30000130,KAISER FOUNDATION HOSPITAL - SACRAMENTO,GACH,SACRAMENTO,SACRAMENTO,287,38.602089,-121.3925895,95825,ACTIVE
30000131,OAK VALLEY HOSPITAL DISTRICT,GACH,OAKDALE,STANISLAUS,29,37.757637,-120.86091,95361,ACTIVE
30000133,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,GACH,SACRAMENTO,SACRAMENTO,241,38.470392,-121.4223975,95823,ACTIVE
30000134,SUTTER ROSEVILLE MEDICAL CENTER,GACH,ROSEVILLE,PLACER,382,38.766168,-121.249359,95661,ACTIVE
30000135,SAN JOAQUIN GENERAL HOSPITAL,GACH,FRENCH CAMP,SAN JOAQUIN,152,37.886715,-121.284144,95231,ACTIVE
30000139,ADVENTIST HEALTH LODI MEMORIAL,GACH,LODI,SAN JOAQUIN,194,38.120355,-121.287798,95240,ACTIVE
30000141,SUTTER TRACY COMMUNITY HOSPITAL,GACH,TRACY,SAN JOAQUIN,77,37.743867,-121.4339895,95376,ACTIVE
30000143,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,GACH,STOCKTON,SAN JOAQUIN,355,37.97046,-121.288257,95204,ACTIVE
30000146,WOODLAND MEMORIAL HOSPITAL,GACH,WOODLAND,YOLO,74,38.664036,-121.792122,95695,ACTIVE
30000149,SUTTER DAVIS HOSPITAL,GACH,DAVIS,YOLO,57,38.562237,-121.771197,95616,ACTIVE
30000151,"SUTTER MEDICAL CENTER, SACRAMENTO",GACH,SACRAMENTO,SACRAMENTO,523,38.5709021,-121.4694505,95816,ACTIVE
30000165,MOUNTAIN MANOR SENIOR RESIDENCE,SNF,CARMICHAEL,SACRAMENTO,47,38.612079,-121.329297,95608,ACTIVE
30000244,PLANNED PARENTHOOD MAR MONTE - B STREET HEALTH CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.581875,-121.463802,95816,ACTIVE
30000247,PLANNED PARENTHOOD MAR MONTE - ROSEVILLE HEALTH CENTER,COMTYC,ROSEVILLE,PLACER,0,38.733876,-121.270158,95661,ACTIVE
30000248,WELLSPACE J STREET COMMUNITY HEALTH CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.57688,-121.4816625,95811,ACTIVE
30000249,PLANNED PARENTHOOD MAR MONTE - NORTH STOCKTON HEALTH CENTER,COMTYC,STOCKTON,SAN JOAQUIN,0,37.989135,-121.3153965,95207,ACTIVE
30000251,PLANNED PARENTHOOD MAR MONTE - EASTLAND PLAZA HEALTH CENTER,COMTYC,STOCKTON,SAN JOAQUIN,0,37.962351,-121.272804,95205,ACTIVE
30000252,"CHAPA-DE INDIAN HEALTH PROGRAM, INC.",COMTYC,AUBURN,PLACER,0,38.933379,-121.098735,95603,ACTIVE
30000255,"SACRAMENTO NATIVE AMERICAN HEALTH CENTER, INC.",COMTYC,SACRAMENTO,SACRAMENTO,0,38.576331,-121.4791155,95811,ACTIVE
30000260,GOLDEN VALLEY HEALTH CENTER,COMTYC,MODESTO,STANISLAUS,0,37.639224,-121.0055625,95354,ACTIVE
30000261,GOLDEN VALLEY HEALTH CENTER,COMTYC,PATTERSON,STANISLAUS,0,37.467153,-121.12578,95363,ACTIVE
30000266,GREATER SACRAMENTO SURGERY CENTER,ASC,SACRAMENTO,SACRAMENTO,0,38.625327,-121.4114715,95821,INACTIVE - CAPEN DECISION
30000279,DAVIS COMMUNITY CLINIC,COMTYC,DAVIS,YOLO,0,38.563893,-121.769604,95616,ACTIVE
30000280,AUBURN OAKS CARE CENTER,SNF,AUBURN,PLACER,99,38.942316,-121.109958,95603,ACTIVE
30000288,TURLOCK NURSING AND REHABILITATION CENTER,SNF,TURLOCK,STANISLAUS,144,37.515294,-120.8365155,95382,ACTIVE
30000292,"STEVENS KIM, MD/STEPHEN LIN, MD MEDICAL GROUP INC",ASC,STOCKTON,SAN JOAQUIN,0,37.997811,-121.307202,95207,
30000301,WOODLAND MEMORIAL HOSPITAL D/P APH,APH,WOODLAND,YOLO,31,38.664036,-121.792122,95695,ACTIVE
30000320,"SIERRA VISTA HOSPITAL, INC.",APH,SACRAMENTO,SACRAMENTO,171,38.4669,-121.417101,95823,ACTIVE
30000321,EYE SURGERY CENTER OF NORTHERN CALIFORNIA,ASC,ROSEVILLE,PLACER,0,38.74844701,-121.258938,95661,INACTIVE - CAPEN DECISION
30000365,ADVENTIST HEALTH SONORA,GACH,SONORA,TUOLUMNE,12,37.979613,-120.39084,95370,ACTIVE
30000383,BURGER PHYSICAL THERAPY & REHABILITATION,OPT/SP,FOLSOM,SACRAMENTO,0,38.668383,-121.1510295,95630,
30000530,OAK RIDGE HEALTHCARE CENTER,SNF,ROSEVILLE,PLACER,67,38.741886,-121.270095,95661,ACTIVE
30000560,PINE CREEK CARE CENTER,SNF,ROSEVILLE,PLACER,99,38.730132,-121.2752115,95661,ACTIVE
30000566,FORT SUTTER SURGERY CENTER,ASC,SACRAMENTO,SACRAMENTO,0,38.572947,-121.46904,95816,INACTIVE - CAPEN DECISION
30000589,LINCOLN MEADOWS CARE CENTER,SNF,LINCOLN,PLACER,97,38.889369,-121.3047495,95648,ACTIVE
30000638,SAN JOAQUIN LASER AND SURGERY CENTER,ASC,STOCKTON,SAN JOAQUIN,0,37.971189,-121.289805,95204,INACTIVE - CAPEN DECISION
30000680,SONORA EYE SURGERY CENTER,ASC,SONORA,TUOLUMNE,0,37.987992,-120.3675705,95370,INACTIVE - CAPEN DECISION
30000682,SACRAMENTO EYE SURGICENTER,ASC,SACRAMENTO,SACRAMENTO,0,38.57229366,-121.4637175,95816,INACTIVE - CAPEN DECISION
30000689,LODI OUTPATIENT SURGICAL CENTER,ASC,LODI,SAN JOAQUIN,0,38.127924,-121.2889005,95242,INACTIVE - CAPEN DECISION
30000726,SACRAMENTO MIDTOWN ENDOSCOPY CENTER,ASC,SACRAMENTO,SACRAMENTO,0,38.570652,-121.4535465,95819,INACTIVE - CAPEN DECISION
30000786,PLANNED PARENTHOOD MAR MONTE - FRUITRIDGE HEALTH CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.526282,-121.471398,95820,ACTIVE
30000795,PLANNED PARENTHOOD MAR MONTE - NORTH HIGHLANDS HEALTH CENTER,COMTYC,NORTH HIGHLANDS,SACRAMENTO,0,38.670705,-121.38237,95660,ACTIVE
30000796,SUTTER CENTER FOR PSYCHIATRY,APH,SACRAMENTO,SACRAMENTO,73,38.549844,-121.4145135,95826,ACTIVE
30000798,BRIGGSMORE SPECIALTY CENTER,ASC,MODESTO,STANISLAUS,0,37.66815,-120.971835,95355,
30000820,CITRUS HEIGHTS POST ACUTE,SNF,CITRUS HEIGHTS,SACRAMENTO,162,38.667393,-121.2750135,95610,ACTIVE
30000822,HERITAGE OAKS HOSPITAL,APH,SACRAMENTO,SACRAMENTO,125,38.64285,-121.364946,95841,ACTIVE
30000854,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,SNF,SACRAMENTO,SACRAMENTO,171,38.461554,-121.4167635,95823,ACTIVE
30000860,ONE COMMUNITY HEALTH,COMTYC,SACRAMENTO,SACRAMENTO,0,38.570553,-121.481325,95811,ACTIVE
30000862,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,APH,STOCKTON,SAN JOAQUIN,35,37.976724,-121.291065,95204,ACTIVE
30000901,MERCY HOSPITAL OF FOLSOM,GACH,FOLSOM,SACRAMENTO,106,38.67021,-121.145382,95630,ACTIVE
30000907,VIBRA HOSPITAL OF SACRAMENTO,GACH,FOLSOM,SACRAMENTO,58,38.681253,-121.1589405,95630,ACTIVE
30000958,VIBRANTCARE  OUTPATIENT REHABILITATION OF CALIFORNIA INC.,OPT/SP,AUBURN,PLACER,0,38.90307023,-121.068597,95603,
30000973,KAISER FOUNDATION HOSPITAL MANTECA,GACH,MANTECA,SAN JOAQUIN,61,37.798209,-121.246101,95337,ACTIVE
30001003,CEDAR FAMILY PRACTICE,RHC/MD,WATERFORD,STANISLAUS,0,37.639431,-120.7602315,95386,
30001004,AMERICAN RIVER CENTER,SNF,CARMICHAEL,SACRAMENTO,99,38.635947,-121.3360605,95608,ACTIVE
30001019,PLANNED PARENTHOOD MAR MONTE - WOODLAND HEALTH CENTER,COMTYC,WOODLAND,YOLO,0,38.674926,-121.793976,95695,ACTIVE
30001023,SUTTER AUBURN SURGERY CENTER,ASC,AUBURN,PLACER,0,38.941164,-121.1015295,95603,INACTIVE - CAPEN DECISION
30001036,"COMMUNITY MEDICAL CENTERS, TRACY",COMTYC,TRACY,SAN JOAQUIN,0,37.736208,-121.4255115,95376,ACTIVE
30001037,"COMMUNITY MEDICAL CENTERS, LODI",COMTYC,LODI,SAN JOAQUIN,0,38.146131,-121.305582,95242,ACTIVE
30001090,"SUTTER ALHAMBRA SURGERY CENTER, L.P.",ASC,SACRAMENTO,SACRAMENTO,0,38.570076,-121.4657145,95816,INACTIVE - CAPEN DECISION
30001103,EDISON HEALTH CENTER,COMTYC,STOCKTON,SAN JOAQUIN,0,37.937277,-121.287735,95206,ACTIVE
30001114,ADVENTIST HEALTH SONORA,RHC/OP,SONORA,TUOLUMNE,0,37.979973,-120.389931,95370,ACTIVE
30001131,ESKATON VILLAGE CARE CENTER,SNF,CARMICHAEL,SACRAMENTO,35,38.636523,-121.348341,95608,ACTIVE
30001145,PATHWAY HEALTHCARE,RHC,OAKDALE,STANISLAUS,0,37.759248,-120.862053,95361,
30001168,MID-TOWN OAKS POST-ACUTE,SNF,SACRAMENTO,SACRAMENTO,100,38.571921,-121.472541,95816,ACTIVE
30001175,PLANNED PARENTHOOD MAR MONTE - MODESTO HEALTH CENTER,COMTYC,MODESTO,STANISLAUS,0,37.664829,-120.9944565,95350,ACTIVE
30001232,PLANNED PARENTHOOD MAR MONTE - CAPITOL PLAZA HEALTH CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.57888728,-121.4939926,95814,ACTIVE
30001233,GOLDEN VALLEY HEALTH CENTER,COMTYC,MODESTO,STANISLAUS,0,37.614726,-121.019256,95351,ACTIVE
30001240,"NORTHERN VALLEY INDIAN HEALTH, INC.",COMTYC,WOODLAND,YOLO,0,38.678544,-121.792356,95695,ACTIVE
30001244,"KRISHNAMOORTHI M.D. INC., A PROFESSIONAL MEDICAL CORPORATION",RHC/MD,WATERFORD,STANISLAUS,0,37.641483,-120.7620225,95386,
30001254,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,SNF,MANTECA,SAN JOAQUIN,38,37.798209,-121.246101,95337,ACTIVE
30001260,"KRISHNAMOORTHI M.D. INC., A PROFESSIONAL MEDICAL CORPORATION",RHC/MD,ESCALON,SAN JOAQUIN,0,37.796904,-121.001616,95320,
30001271,GOLDEN VALLEY HEALTH CENTER,COMTYC,MODESTO,STANISLAUS,0,37.605339,-121.0031775,95358,ACTIVE
30001300,MATRIX REHABILITATION OF ORANGEVALE,OPT/SP,ORANGEVALE,SACRAMENTO,0,38.677617,-121.236228,95662,
30001321,SUTTER SENIORCARE,COMTYC,SACRAMENTO,SACRAMENTO,0,38.598957,-121.500054,95811,ACTIVE
30001329,"MODESTO SURGERY CENTER, LLC",ASC,MODESTO,STANISLAUS,0,37.66347,-120.987621,95350,INACTIVE - CAPEN DECISION
30001333,GOLDEN VALLEY HEALTH CENTER,COMTYC,MODESTO,STANISLAUS,0,37.666053,-120.996108,95350,ACTIVE
30001344,"COMMUNITY MEDICAL CENTERS, CHANNEL",COMTYC,STOCKTON,SAN JOAQUIN,0,37.956303,-121.282236,95202,ACTIVE
30001364,"RIVERBANK PRIMARY CARE MEDICAL CLINIC, INC",RHC/MD,RIVERBANK,STANISLAUS,0,37.735254,-120.9365505,95367,
30001370,KAISER FOUNDATION HOSPITAL - ROSEVILLE,GACH,ROSEVILLE,PLACER,352,38.746818,-121.2505335,95661,ACTIVE
30001495,BURGER PHYSICAL THERAPY & REHABILITATION,OPT/SP,DAVIS,YOLO,0,38.562813,-121.769325,95616,
30001506,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA,GACH,SACRAMENTO,SACRAMENTO,80,38.553012,-121.45545,95817,ACTIVE
30001510,GALT MEDICAL SERVICES,RHC/OP,GALT,SACRAMENTO,0,38.252268,-121.2966855,95632,ACTIVE
30001516,FAMILY MEDICAL CENTER - COPPEROPOLIS,RHC/OP,COPPEROPOLIS,CALAVERAS,0,37.97173636,-120.6528833,95228,ACTIVE
30001517,DIVIDE WELLNESS CENTER,RHC/OP,GEORGETOWN,EL DORADO,0,38.908431,-120.85173,95634,ACTIVE
30001520,SUTTER MEDICAL FOUNDATION PLYMOUTH HEALTH CENTER,RHC/OP,PLYMOUTH,AMADOR,0,38.477637,-120.85029,95669,
30001525,BARTON HOSPITAL D/P SNF,SNF,SOUTH LAKE TAHOE,EL DORADO,48,38.911599,-119.9975895,96150,ACTIVE
30001528,VIBRANTCARE OUTPATIENT REHABILITATION OF CALIFORNIA INC.,OPT/SP,MANTECA,SAN JOAQUIN,0,37.797759,-121.2033825,95336,
30001531,RIVERBANK COMMUNITY HEALTH CENTER,RHC/OP,RIVERBANK,STANISLAUS,0,37.732995,-120.9490965,95367,ACTIVE
30001532,OAKDALE COMMUNITY HEALTH CENTER,RHC/OP,OAKDALE,STANISLAUS,0,37.758546,-120.8627145,95361,ACTIVE
30001539,DIRECTIONS MEDICAL CLINIC,FREEC,LODI,SAN JOAQUIN,0,38.13394143,-121.2546286,95240,ACTIVE
30001557,MCHENRY MEDICAL OFFICE,FQHC,MODESTO,STANISLAUS,0,37.686132,-121.011093,95350,
30001558,FAMILY PRACTICE,RHC,MODESTO,STANISLAUS,0,37.646172,-120.982473,95350,
30001559,SPECIALTY CLINIC,FQHC,MODESTO,STANISLAUS,0,37.666224,-120.992526,95350,
30001563,SACRAMENTO LIFE CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.597112,-121.4097075,95825,ACTIVE
30001568,DOCTORS MEDICAL CENTER - BEHAVIORAL HEALTH DEPARTMENT,APH,MODESTO,STANISLAUS,67,37.665423,-120.922056,95355,ACTIVE
30001570,GOLDEN VALLEY HEALTH CENTER,COMTYC,WESTLY,STANISLAUS,0,37.54477391,-121.1981318,95387,ACTIVE
30001598,PLANNED PARENTHOOD MAR MONTE - MANTECA HEALTH CENTER,COMTYC,MANTECA,SAN JOAQUIN,0,37.797759,-121.2033825,95336,ACTIVE
30001605,SIENA SKILLED NURSING & REHABILITATION CENTER,SNF,AUBURN,PLACER,105,38.943243,-121.105881,95602,ACTIVE
30001615,GOLDEN SONORA CARE CENTER,SNF,SONORA,TUOLUMNE,210,37.983357,-120.3655005,95370,ACTIVE
30001632,SELECT PHYSICAL THERAPY,OPT/SP,STOCKTON,SAN JOAQUIN,0,38.01172296,-121.3236319,95207,
30001635,STAGG HEALTHY START CENTER,COMTYC,STOCKTON,SAN JOAQUIN,0,37.983303,-121.3255395,95207,ACTIVE
30001643,VIBRANTCARE REHABILITATION SOUTHLAND PARK,OPT/SP,SACRAMENTO,SACRAMENTO,0,38.494521,-121.5126675,95831,
30001657,COVENANT VILLAGE CARE CENTER,SNF,TURLOCK,STANISLAUS,50,37.512621,-120.840714,95382,ACTIVE
30001668,SELECT PHYSICAL THERAPY,OPT/SP,ROSEVILLE,PLACER,0,38.761605,-121.3089525,95747,
30001678,"MACT MEDICAL, SONORA",COMTYC,SONORA,TUOLUMNE,0,37.977903,-120.3395085,95370,ACTIVE
30001680,"PAIN DIAGNOSTIC & TREATMENT CENTER, L.P.",ASC,SACRAMENTO,SACRAMENTO,0,38.573982,-121.468419,95816,INACTIVE - CAPEN DECISION
30001692,FAMILY MEDICAL CENTER - ARNOLD,RHC/OP,ARNOLD,CALAVERAS,0,38.240316,-120.3633405,95223,ACTIVE
30001693,JAMES DALTON MEDICAL OFFICE,RHC/OP,ANGELS CAMP,CALAVERAS,0,38.07613242,-120.5504811,95222,ACTIVE
30001767,AMBULATORY SURGERY CENTER OF STOCKTON,ASC,STOCKTON,SAN JOAQUIN,0,37.97532,-121.29048,95204,INACTIVE - CAPEN DECISION
30001771,FOLSOM SURGERY CENTER,ASC,FOLSOM,SACRAMENTO,0,38.672136,-121.14648,95630,INACTIVE - CAPEN DECISION
30001774,ROSEVILLE SURGERY CENTER,ASC,ROSEVILLE,PLACER,0,38.761182,-121.2491655,95661,INACTIVE - CAPEN DECISION
30001775,FOLSOM SIERRA ENDOSCOPY CENTER,ASC,FOLSOM,SACRAMENTO,0,38.671632,-121.1452785,95630,INACTIVE - CAPEN DECISION
30001776,PARADISE MEDICAL OFFICE,FQHC,MODESTO,STANISLAUS,0,37.62819,-121.014603,95351,
30001777,EL DORADO SURGERY CENTER,ASC,PLACERVILLE,EL DORADO,0,38.706084,-120.82887,95667,INACTIVE - CAPEN DECISION
30001778,BARTON COMMUNITY HEALTH CENTER,RHC/OP,SOUTH LAKE TAHOE,EL DORADO,0,38.912652,-119.996298,96150,ACTIVE
30001783,SALUD CLINIC,COMTYC,WEST SACRAMENTO,YOLO,0,38.58811427,-121.5270312,95605,ACTIVE
30001784,SUTTER SIERRA SURGERY CENTER,ASC,ROSEVILLE,PLACER,0,38.764251,-121.245291,95661,INACTIVE - CAPEN DECISION
30001785,ENDOSCOPY CENTER OF SOUTH SACRAMENTO,ASC,SACRAMENTO,SACRAMENTO,0,38.461023,-121.41414,95823,INACTIVE - CAPEN DECISION
30001786,FIRST CHOICE HEALTH SERVICES,COMTYC,MODESTO,STANISLAUS,0,37.67994,-120.9764565,95355,ACTIVE
30001788,EL DORADO COUNTY COMMUNITY HEALTH CENTER,COMTYC,PLACERVILLE,EL DORADO,0,38.706534,-120.83373,95667,ACTIVE
30001790,SAN JOAQUIN GENERAL HOSPITAL-ESRD,ESRD,FRENCH CAMP,SAN JOAQUIN,0,37.88257327,-121.2819861,95231,ACTIVE
30001793,SUTTER AMADOR SURGERY CENTER,ASC,JACKSON,AMADOR,0,38.342384,-120.7635272,95642,INACTIVE - CAPEN DECISION
30001795,CAPITOL CITY SURGERY CENTER,ASC,SACRAMENTO,SACRAMENTO,0,38.598858,-121.444983,95815,INACTIVE - CAPEN DECISION
30001799,ADVENTIST HEALTH SONORA,GACH,SONORA,TUOLUMNE,72,37.97568069,-120.3689996,95370,ACTIVE
30001801,"VALLEY SURGERY CENTER, LP",ASC,MODESTO,STANISLAUS,0,37.695843,-120.9756465,95355,INACTIVE - CAPEN DECISION
30001803,SUTTER ROSEVILLE ENDOSCOPY CENTER,ASC,ROSEVILLE,PLACER,0,38.766456,-121.245507,95661,INACTIVE - CAPEN DECISION
30001804,DEL PUERTO HEALTH CENTER,RHC,PATTERSON,STANISLAUS,0,37.475613,-121.161087,95363,
30001805,WINTERS HEALTHCARE CLINIC,COMTYC,WINTERS,YOLO,0,38.526138,-121.966542,95694,ACTIVE
30001807,ST. JOSEPH'S SURGERY CENTER,ASC,STOCKTON,SAN JOAQUIN,0,37.97046,-121.288257,95204,
30001808,TUOLUMNE ME-WUK INDIAN HEALTH CENTER,COMTYC,TUOLUMNE,TUOLUMNE,0,37.965204,-120.2404815,95379,ACTIVE
30001811,PREGNANCY RESOURCE CENTER OF TRACY,FREEC,TRACY,SAN JOAQUIN,0,37.73921105,-121.4260424,95376,ACTIVE
30001812,WOODLAND POST-ACUTE,SNF,WOODLAND,YOLO,91,38.672145,-121.771089,95695,ACTIVE
30001815,COURTYARD HEALTH CARE CENTER,SNF,DAVIS,YOLO,112,38.552607,-121.728393,95616,ACTIVE
30001817,COTTONWOOD HEALTHCARE CENTER,SNF,WOODLAND,YOLO,98,38.672982,-121.792734,95695,ACTIVE
30001819,"FULTON GARDENS POST ACUTE, LLC",SNF,STOCKTON,SAN JOAQUIN,116,37.985517,-121.293891,95204,ACTIVE
30001821,WOODSIDE HEALTHCARE CENTER,SNF,SACRAMENTO,SACRAMENTO,59,38.581128,-121.4132625,95825,ACTIVE
30001823,NOBLE CARE CENTER,SNF,STOCKTON,SAN JOAQUIN,99,37.977642,-121.2901425,95204,ACTIVE
30001825,LODI NURSING & REHABILITATION,SNF,LODI,SAN JOAQUIN,74,38.11581,-121.287339,95242,ACTIVE
30001827,CITY CREEK POST ACUTE,SNF,SACRAMENTO,SACRAMENTO,99,38.491497,-121.4316045,95823,ACTIVE
30001829,ACC CARE CENTER,SNF,SACRAMENTO,SACRAMENTO,99,38.484333,-121.525515,95831,ACTIVE
30001831,GRAMERCY COURT,SNF,SACRAMENTO,SACRAMENTO,120,38.606292,-121.3975575,95825,ACTIVE
30001834,ESCALON COMMUNITY HEALTH CLINIC,RHC/OP,ESCALON,SAN JOAQUIN,0,37.787769,-120.9959055,95320,ACTIVE
40000002,KINGSBURG CENTER,SNF,KINGSBURG,FRESNO,86,36.525762,-119.555532,93631,ACTIVE
40000004,FRESNO POSTACUTE CARE,SNF,FRESNO,FRESNO,80,36.72927,-119.803167,93706,ACTIVE
40000010,PALM VILLAGE RETIREMENT COMMUNITY HEALTH CARE CTR.,SNF,REEDLEY,FRESNO,120,36.580104,-119.45592,93654,ACTIVE
40000012,EVERGREEN CARE CENTER,SNF,FRESNO,FRESNO,49,36.73998,-119.715615,93727,ACTIVE
40000013,"CALIFORNIA HOME FOR THE AGED, INC.",SNF,FRESNO,FRESNO,120,36.74322,-119.6700975,93727,ACTIVE
40000014,HORIZON HEALTH & SUBACUTE CENTER,SNF,FRESNO,FRESNO,180,36.838683,-119.734947,93720,ACTIVE
40000015,"BETHEL LUTHERAN HOME, INC.",SNF,SELMA,FRESNO,59,36.566586,-119.6008245,93662,ACTIVE
40000018,PALMS CARE CENTER,SNF,CHOWCHILLA,MADERA,62,37.12161885,-120.2724786,93610,ACTIVE
40000019,MORNING STAR POST ACUTE,SNF,CLOVIS,FRESNO,57,36.817101,-119.7074385,93612,ACTIVE
40000025,FOWLER CARE CENTER,SNF,FOWLER,FRESNO,46,36.634752,-119.637756,93625,ACTIVE
40000026,COUNTRYSIDE CARE CENTER,SNF,FRESNO,FRESNO,59,36.749484,-119.8806885,93706,ACTIVE
40000027,LA SIERRA CARE CENTER,SNF,MERCED,MERCED,68,37.309104,-120.480318,95340,ACTIVE
40000031,LOS BANOS POST ACUTE,SNF,LOS BANOS,MERCED,59,37.062459,-120.860604,93635,ACTIVE
40000033,VINEYARDS AT FOWLER,SNF,FOWLER,FRESNO,49,36.627588,-119.673054,93625,ACTIVE
40000034,MADERA REHABILITATION & NURSING CENTER,SNF,MADERA,MADERA,176,36.960849,-120.0503205,93638,ACTIVE
40000035,FRANCISCAN POST-ACUTE CARE CENTER,SNF,MERCED,MERCED,71,37.320525,-120.479283,95348,ACTIVE
40000036,"MANNING GARDENS CARE CENTER, INC.",SNF,FRESNO,FRESNO,59,36.604809,-119.752623,93725,ACTIVE
40000037,SIERRA VISTA HEALTHCARE,SNF,FRESNO,FRESNO,99,36.725589,-119.7539505,93702,ACTIVE
40000039,"GRACE HOME, INC.",SNF,LIVINGSTON,MERCED,33,37.374759,-120.731247,95334,ACTIVE
40000042,BRIGHTON POST ACUTE,SNF,HANFORD,KINGS,131,36.342108,-119.641941,93230,ACTIVE
40000043,KEYSTONE POST-ACUTE,SNF,FRESNO,FRESNO,65,36.784566,-119.771856,93726,ACTIVE
